10000
    1     2     3
 4250     9    10
 4251     4     3
 4252    11    10
 4253     8     7
 4254     1     2
 4255     5     5
 4256     6     6
 4257     3     4
 4258     3     4
 4259     8     8
 4260    10    10
 4261     3     4
 4262     3     4
 4263     6     6
 4264    11    10
 4265    10     9
 4266    11    10
 4267     9     9
 4268     4     4
 4269     5     6
 4270     1     1
 4271     1     2
 4272     1     1
 4273    10     9
 4274    11    10
 4275     3     2
 4276    11    10
 4277     9    10
 4278     3     4
 4279    10    10
 4280     3     2
 4281     9     8
 4282     6     7
 4283    10    10
 4284     5     6
 4285     3     3
 4286    11    10
 4287     5     6
 4288     8     7
 4289     7     7
 4290     5     6
 4291     1     1
 4292     6     6
 4293     8     9
 4294     7     7
 4295     8     8
 4296     6     6
 4297     5     6
 4298     3     4
 4299    10     9
 4300     6     5
 4301     2     2
 4302     9    10
 4303     7     6
 4304     3     4
 4305     8     8
 4306    10     9
 4307     6     6
 4308     7     8
 4309     4     3
 4310     7     6
 4311     4     4
 4312     5     4
 4313     9     9
 4314     3     3
 4315     4     3
 4316     4     3
 4317     6     5
 4318     8     8
 4319     5     5
 4320     6     6
 4321     9     9
 4322     1     1
 4323     5     5
 4324     9     8
 4325     9     8
 4326     7     6
 4327     5     5
 4328     5     4
 4329     2     3
 4330     5     4
 4331     8     9
 4332     8     8
 4333     2     2
 4334     2     2
 4335     2     3
 4336     8     7
 4337     3     4
 4338     1     2
 4339     4     5
 4340     4     3
 4341     2     1
 4342     6     6
 4343     5     4
 4344     1     2
 4345     2     1
 4346     3     2
 4347     1     1
 4348     8     9
 4349     7     6
 4350     6     7
 4351     9     9
 4352     4     5
 4353     7     7
 4354     3     4
 4355     3     3
 4356     1     1
 4357     2     2
 4358     8     7
 4359     2     3
 4360     6     5
 4361     9     8
 4362     1     1
 4363     7     8
 4364     3     4
 4365     2     1
 4366     8     9
 4367     7     8
 4368     9     8
 4369     4     5
 4370     7     8
 4371     9     9
 4372     6     5
 4373     4     4
 4374     2     2
 4375     9     8
 4376     4     5
 4377     8     8
 4378     5     4
 4379     7     7
 4380     1     1
 4381     6     5
 4382     8     8
 4383     9     9
 4384     1     1
 4385     2     2
 4386     2     2
 4387     4     4
 4388     3     2
 4389     5     5
 4390     8     9
 4391     4     5
 4392     4     3
 4393     5     5
 4394     8     8
 4395    10     9
 4396     9    10
 4397     1     1
 4398     5     4
 4399     6     5
 4400     6     6
 4401     7     8
 4402     1     1
 4403     8     9
 4404     4     3
 4405     5     5
 4406     1     1
 4407     3     2
 4408     4     5
 4409     4     5
 4410     1     1
 4411     6     6
 4412     6     5
 4413     6     5
 4414     3     3
 4415    11    10
 4416     8     7
 4417     4     5
 4418     3     4
 4419     3     2
 4420     6     5
 4421     5     4
 4422     9     9
 4423     4     5
 4424     2     1
 4425     8     7
 4426     3     4
 4427     2     2
 4428     7     6
 4429     3     4
 4430     7     6
 4431     9    10
 4432     2     3
 4433     1     2
 4434     9     8
 4435     5     6
 4436     7     6
 4437     5     4
 4438     1     1
 4439     7     6
 4440     1     2
 4441     7     7
 4442     8     8
 4443     1     1
 4444     7     6
 4445     3     2
 4446    10     9
 4447     9    10
 4448     7     7
 4449     1     1
 4450     9     9
 4451     9    10
 4452    10     9
 4453    10    10
 4454     7     8
 4455    10     9
 4456     9     9
 4457     6     7
 4458     7     8
 4459     1     1
 4460     2     3
 4461     4     5
 4462     5     6
 4463     3     3
 4464     3     3
 4465     9    10
 4466     5     4
 4467     7     6
 4468     5     4
 4469     1     2
 4470     4     4
 4471     3     4
 4472     4     4
 4473     5     4
 4474     8     7
 4475     6     6
 4476     4     3
 4477     3     4
 4478     8     9
 4479     6     6
 4480     5     4
 4481     2     2
 4482     1     1
 4483     1     1
 4484     2     1
 4485     3     3
 4486     3     2
 4487     2     1
 4488     7     6
 4489     8     8
 4490     2     2
 4491     1     2
 4492    10     9
 4493     8     7
 4494     2     3
 4495     1     2
 4496     4     4
 4497     4     5
 4498     9    10
 4499     7     6
 4500     8     8
 4501     4     5
 4502    11    10
 4503     6     6
 4504     4     4
 4505     8     9
 4506     2     3
 4507     4     4
 4508    11    10
 4509    10    10
 4510     1     2
 4511     7     7
 4512     8     9
 4513     3     3
 4514     9     9
 4515     8     8
 4516     1     2
 4517     9    10
 4518     2     2
 4519     8     9
 4520     3     2
 4521    10     9
 4522     8     7
 4523     4     4
 4524     9     8
 4525     1     1
 4526     5     5
 4527     2     2
 4528     4     4
 4529     9     9
 4530     5     4
 4531     1     1
 4532     3     3
 4533     6     7
 4534     8     7
 4535     1     1
 4536     8     7
 4537     8     7
 4538     7     6
 4539     9     8
 4540     3     2
 4541    10    10
 4542     8     7
 4543    10    10
 4544     3     3
 4545     6     5
 4546     4     4
 4547     7     6
 4548     1     1
 4549     6     6
 4550    10     9
 4551     6     6
 4552     1     1
 4553     6     5
 4554     3     2
 4555     9     9
 4556     2     2
 4557     7     8
 4558     4     3
 4559     3     3
 4560    10     9
 4561     6     5
 4562     4     5
 4563     4     4
 4564     3     4
 4565     8     9
 4566    10     9
 4567     7     6
 4568     9     9
 4569     8     7
 4570     5     5
 4571     2     2
 4572     4     4
 4573     3     4
 4574     5     6
 4575     1     1
 4576     3     3
 4577    10    10
 4578     8     8
 4579    10     9
 4580     4     4
 4581     7     8
 4582     2     1
 4583     3     2
 4584     6     5
 4585     4     4
 4586     6     6
 4587     5     4
 4588     5     4
 4589     1     1
 4590     7     6
 4591     4     3
 4592     1     2
 4593     7     8
 4594     3     2
 4595     1     2
 4596     2     2
 4597     1     2
 4598     2     3
 4599     8     9
 4600     7     7
 4601     6     6
 4602     8     8
 4603     6     6
 4604     8     7
 4605     7     7
 4606     4     4
 4607     1     1
 4608     8     7
 4609     6     7
 4610    11    10
 4611     9     8
 4612     6     7
 4613     6     5
 4614    10    10
 4615     5     6
 4616     3     2
 4617     1     1
 4618     9     8
 4619    11    10
 4620     2     3
 4621    11    10
 4622    10    10
 4623     7     7
 4624     3     4
 4625     5     6
 4626     4     5
 4627     2     1
 4628     4     5
 4629     1     1
 4630    10    10
 4631     6     7
 4632     8     8
 4633     9    10
 4634     6     7
 4635     2     2
 4636     4     4
 4637     4     4
 4638     5     6
 4639     9     9
 4640     5     4
 4641     4     3
 4642     4     3
 4643     5     4
 4644     8     7
 4645     2     3
 4646     4     4
 4647     5     4
 4648     8     9
 4649     4     3
 4650     7     6
 4651     8     7
 4652    11    10
 4653     5     6
 4654     8     8
 4655     9     9
 4656     4     3
 4657     8     8
 4658     3     3
 4659     2     2
 4660     3     2
 4661     2     3
 4662    11    10
 4663     8     9
 4664     7     7
 4665     1     2
 4666     9    10
 4667    10    10
 4668     7     7
 4669     9     9
 4670     4     3
 4671     8     7
 4672    10     9
 4673    11    10
 4674     9    10
 4675     3     3
 4676     3     4
 4677     7     7
 4678     6     7
 4679     1     1
 4680     9    10
 4681     3     2
 4682     8     9
 4683     2     2
 4684     8     8
 4685     6     6
 4686     7     7
 4687     5     5
 4688     9    10
 4689     2     3
 4690     9     9
 4691     8     8
 4692    11    10
 4693     3     4
 4694     7     6
 4695     7     6
 4696     3     2
 4697     6     7
 4698     6     6
 4699     7     6
 4700     9     9
 4701     7     7
 4702     6     6
 4703     4     5
 4704     2     3
 4705    10     9
 4706     6     5
 4707     6     6
 4708    10     9
 4709     3     4
 4710     1     1
 4711     5     5
 4712     8     9
 4713     4     5
 4714     4     4
 4715     9    10
 4716     5     6
 4717     9    10
 4718    10    10
 4719     2     3
 4720     9    10
 4721     9    10
 4722     3     2
 4723     9    10
 4724     3     3
 4725     2     3
 4726    10     9
 4727     5     4
 4728    10    10
 4729    10     9
 4730     5     4
 4731     6     5
 4732     6     7
 4733     6     5
 4734     4     5
 4735     8     9
 4736     5     6
 4737     3     4
 4738     7     7
 4739     5     6
 4740    11    10
 4741     9     8
 4742    10     9
 4743     9    10
 4744     1     1
 4745     5     5
 4746     4     5
 4747     6     5
 4748     2     2
 4749     7     7
 4750     3     4
 4751     8     7
 4752     3     2
 4753     3     4
 4754    10     9
 4755     7     7
 4756     5     4
 4757    10     9
 4758     9     8
 4759     8     8
 4760    11    10
 4761     8     7
 4762     9     9
 4763     7     7
 4764     7     7
 4765    10    10
 4766     9     9
 4767     8     7
 4768     9     9
 4769     8     7
 4770     5     5
 4771     9    10
 4772     4     3
 4773    11    10
 4774     2     1
 4775     5     4
 4776     6     6
 4777     3     2
 4778     2     3
 4779     1     2
 4780     6     6
 4781    10    10
 4782     5     5
 4783     1     2
 4784     5     6
 4785     7     7
 4786     4     4
 4787     5     5
 4788     9     8
 4789     8     9
 4790     2     1
 4791     1     1
 4792     1     2
 4793     7     8
 4794     7     6
 4795    10    10
 4796     5     6
 4797     5     4
 4798     6     7
 4799     2     3
 4800     4     5
 4801     4     4
 4802     7     8
 4803     7     8
 4804     1     1
 4805     5     5
 4806     3     2
 4807     1     2
 4808     5     6
 4809     2     3
 4810     1     1
 4811    10     9
 4812     7     7
 4813     5     4
 4814     6     6
 4815    11    10
 4816     8     7
 4817    10    10
 4818     9    10
 4819     7     6
 4820     7     8
 4821     4     4
 4822    10     9
 4823     9    10
 4824     6     7
 4825     4     3
 4826     1     1
 4827     4     5
 4828     2     3
 4829     7     6
 4830     4     5
 4831     9    10
 4832     3     2
 4833     8     9
 4834     6     5
 4835     3     3
 4836     5     5
 4837     9    10
 4838     7     7
 4839     8     9
 4840     2     1
 4841     5     5
 4842     6     7
 4843     9    10
 4844     3     3
 4845     9     9
 4846    10     9
 4847     6     5
 4848     6     6
 4849     8     8
 4850     1     2
 4851     8     9
 4852    10     9
 4853     7     6
 4854     6     5
 4855     2     2
 4856     4     5
 4857     2     3
 4858     2     1
 4859     5     6
 4860     1     1
 4861     6     7
 4862     9    10
 4863     9     8
 4864     7     8
 4865     3     2
 4866     5     4
 4867     1     2
 4868     1     2
 4869     9     8
 4870     5     4
 4871     7     6
 4872     2     1
 4873     6     5
 4874    10    10
 4875     1     1
 4876     7     6
 4877     5     6
 4878     1     1
 4879     1     2
 4880    10    10
 4881     3     2
 4882     3     3
 4883     6     6
 4884     9     9
 4885     8     9
 4886     5     6
 4887     2     1
 4888     5     6
 4889     6     6
 4890     2     3
 4891     2     1
 4892    11    10
 4893     8     7
 4894     1     1
 4895     3     4
 4896     7     7
 4897     7     6
 4898     9    10
 4899     1     1
 4900     9     9
 4901     7     7
 4902     4     4
 4903     1     2
 4904     1     1
 4905    10    10
 4906     5     4
 4907     9     8
 4908    10     9
 4909     4     4
 4910     4     4
 4911     6     5
 4912     9    10
 4913     1     2
 4914     3     4
 4915     4     5
 4916     9     9
 4917    11    10
 4918     2     1
 4919     8     8
 4920     5     6
 4921     3     3
 4922     6     5
 4923     7     8
 4924     8     9
 4925     2     1
 4926     9     8
 4927     7     7
 4928     8     7
 4929     4     4
 4930     7     6
 4931     4     4
 4932     6     6
 4933     9     8
 4934     5     4
 4935     6     5
 4936     2     3
 4937     5     4
 4938     7     7
 4939     6     5
 4940     4     3
 4941     5     6
 4942     9     8
 4943     5     4
 4944    10    10
 4945     4     5
 4946     6     7
 4947     6     5
 4948     7     8
 4949     8     9
 4950     6     6
 4951    10    10
 4952     3     2
 4953     4     5
 4954     2     2
 4955     9     9
 4956     1     1
 4957     5     4
 4958     7     8
 4959     2     3
 4960     3     2
 4961     7     8
 4962     6     6
 4963     6     6
 4964     2     2
 4965    11    10
 4966    10    10
 4967    10    10
 4968     5     5
 4969     3     4
 4970     7     7
 4971     2     3
 4972     4     4
 4973     1     1
 4974    10     9
 4975     2     3
 4976     6     7
 4977     8     8
 4978     2     2
 4979     1     1
 4980     7     8
 4981     2     3
 4982    10    10
 4983     1     1
 4984     8     9
 4985     9    10
 4986     1     1
 4987     2     3
 4988    11    10
 4989     6     5
 4990     7     6
 4991     3     3
 4992     1     1
 4993     2     3
 4994     2     1
 4995     4     5
 4996     5     4
 4997     3     3
 4998     7     7
 4999     1     2
 5000     3     2
 5001     9     9
